0 	5.44134e-07
0.01 	5.44134e-07
0.02 	5.44134e-07
0.03 	5.44134e-07
0.04 	5.44135e-07
0.05 	5.44132e-07
0.06 	5.44129e-07
0.07 	5.44142e-07
0.08 	5.44153e-07
0.09 	5.44112e-07
0.1 	5.44111e-07
0.11 	5.44266e-07
0.12 	5.43942e-07
0.13 	5.42768e-07
0.14 	5.44546e-07
0.15 	5.52768e-07
0.16 	5.51271e-07
0.17 	5.15988e-07
0.18 	5.00574e-07
0.19 	6.27934e-07
0.2 	7.23233e-07
0.21 	7.37815e-08
0.22 	-1.27605e-06
0.23 	-2.53565e-07
0.24 	6.72082e-06
0.25 	1.19064e-05
0.26 	-1.03261e-05
0.27 	-7.00226e-05
0.28 	-8.57225e-05
0.29 	0.000128143
0.3 	0.000631878
0.31 	0.000889234
0.32 	-0.000461282
0.33 	-0.00471115
0.34 	-0.010563
0.35 	-0.0109135
0.36 	0.00851798
0.37 	0.0660242
0.38 	0.175882
0.39 	0.338968
0.4 	0.537909
0.41 	0.741045
0.42 	0.914105
0.43 	1.03307
0.44 	1.09048
0.45 	1.0918
0.46 	1.04568
0.47 	0.957034
0.48 	0.820645
0.49 	0.66912
0.5 	0.360138
0.51 	0.200524
0.52 	0.0858619
0.53 	0.0152454
0.54 	-0.0199389
0.55 	-0.031196
0.56 	-0.0292007
0.57 	-0.0218582
0.58 	-0.0139313
0.59 	-0.0076138
0.6 	-0.003436
0.61 	-0.00109001
0.62 	-1.46793e-06
0.63 	0.000363376
0.64 	0.000384793
0.65 	0.000286482
0.66 	0.000176465
0.67 	9.34427e-05
0.68 	4.22092e-05
0.69 	1.52064e-05
0.7 	3.14372e-06
0.71 	-1.10098e-06
0.72 	-1.9021e-06
0.73 	-1.52615e-06
0.74 	-9.5422e-07
0.75 	-5.09939e-07
0.76 	-2.38243e-07
0.77 	-9.60982e-08
0.78 	-3.12986e-08
0.79 	-6.03718e-09
0.8 	1.68354e-09
0.81 	2.82801e-09
0.82 	2.11584e-09
0.83 	1.23824e-09
0.84 	6.25984e-10
0.85 	2.8162e-10
0.86 	1.12987e-10
0.87 	3.94726e-11
0.88 	1.10512e-11
0.89 	1.64173e-12
0.9 	-7.14843e-13
0.91 	-8.83114e-13
0.92 	-5.84975e-13
0.93 	-3.12919e-13
0.94 	-1.47382e-13
0.95 	-6.29799e-14
0.96 	-2.46442e-14
0.97 	-8.79218e-15
0.98 	-2.79806e-15
0.99 	-7.45684e-16
1 	-7.45684e-16
