0 	5.10998e-07
0.01 	3.36501e-07
0.02 	3.10781e-07
0.03 	4.78701e-07
0.04 	-9.7758e-07
0.05 	1.03687e-06
0.06 	4.238e-06
0.07 	-1.3955e-05
0.08 	-4.27098e-06
0.09 	8.49309e-05
0.1 	-3.36629e-05
0.11 	-0.000458926
0.12 	0.000128425
0.13 	0.00248127
0.14 	0.00159136
0.15 	-0.0103372
0.16 	-0.0252663
0.17 	-0.00395247
0.18 	0.106026
0.19 	0.32308
0.2 	0.601701
0.21 	0.855485
0.22 	1.01431
0.23 	1.06606
0.24 	1.05337
0.25 	1.03275
0.26 	1.02555
0.27 	0.997738
0.28 	0.889691
0.29 	0.675687
0.3 	0.398675
0.31 	0.145437
0.32 	-0.0142614
0.33 	-0.0685405
0.34 	-0.0549985
0.35 	-0.0224274
0.36 	-0.000288955
0.37 	0.00623113
0.38 	0.00428858
0.39 	0.00114835
0.4 	-0.000343338
0.41 	-0.000463245
0.42 	-0.000179879
0.43 	2.46798e-06
0.44 	3.74079e-05
0.45 	1.76643e-05
0.46 	1.31015e-06
0.47 	-2.55846e-06
0.48 	-1.33352e-06
0.49 	-1.31016e-07
0.5 	1.49626e-07
0.51 	6.09894e-08
0.52 	1.88076e-08
0.53 	4.26912e-09
0.54 	4.81193e-10
0.55 	-1.54975e-10
0.56 	-1.31896e-10
0.57 	-5.7731e-11
0.58 	-1.93732e-11
0.59 	-5.3456e-12
0.6 	-1.19958e-12
0.61 	-1.93285e-13
0.62 	-5.93879e-15
0.63 	1.14989e-14
0.64 	6.1754e-15
0.65 	2.2389e-15
0.66 	6.71016e-16
0.67 	1.75542e-16
0.68 	4.06721e-17
0.69 	8.26313e-18
0.7 	1.40288e-18
0.71 	1.65416e-19
0.72 	-3.27603e-21
0.73 	-1.02344e-20
0.74 	-4.27107e-21
0.75 	-1.31727e-21
0.76 	-3.49675e-22
0.77 	-8.3929e-23
0.78 	-1.86074e-23
0.79 	-3.84816e-24
0.8 	-7.44765e-25
0.81 	-1.3459e-25
0.82 	-2.25035e-26
0.83 	-3.40558e-27
0.84 	-4.41684e-28
0.85 	-4.07177e-29
0.86 	5.73392e-31
0.87 	1.58382e-30
0.88 	5.42134e-31
0.89 	1.38872e-31
0.9 	3.10588e-32
0.91 	6.3783e-33
0.92 	1.23069e-33
0.93 	2.25894e-34
0.94 	3.97379e-35
0.95 	6.7313e-36
0.96 	1.10133e-36
0.97 	1.74384e-37
0.98 	2.6751e-38
0.99 	3.97721e-39
1 	3.97721e-39
