0 	5.44134e-07
0.01 	5.44134e-07
0.02 	5.44134e-07
0.03 	5.44134e-07
0.04 	5.44134e-07
0.05 	5.44134e-07
0.06 	5.44135e-07
0.07 	5.44133e-07
0.08 	5.44131e-07
0.09 	5.44137e-07
0.1 	5.44142e-07
0.11 	5.44122e-07
0.12 	5.44134e-07
0.13 	5.44251e-07
0.14 	5.4409e-07
0.15 	5.43197e-07
0.16 	5.43492e-07
0.17 	5.48383e-07
0.18 	5.51486e-07
0.19 	5.34381e-07
0.2 	5.11762e-07
0.21 	5.68168e-07
0.22 	6.95306e-07
0.23 	4.96875e-07
0.24 	-4.41751e-07
0.25 	-9.62373e-07
0.26 	2.15986e-06
0.27 	8.78872e-06
0.28 	5.86434e-06
0.29 	-2.73515e-05
0.3 	-7.67384e-05
0.31 	-3.82951e-05
0.32 	0.000238942
0.33 	0.000692687
0.34 	0.000663584
0.35 	-0.0011218
0.36 	-0.00550023
0.37 	-0.0105239
0.38 	-0.00880462
0.39 	0.0132685
0.4 	0.0723632
0.41 	0.181071
0.42 	0.339861
0.43 	0.532964
0.44 	0.731629
0.45 	0.904077
0.46 	1.02599
0.47 	1.08973
0.48 	1.08822
0.49 	1.06718
0.5 	0.884198
0.51 	0.725446
0.52 	0.556101
0.53 	0.394065
0.54 	0.254092
0.55 	0.144787
0.56 	0.0680118
0.57 	0.0202632
0.58 	-0.00498833
0.59 	-0.0150151
0.6 	-0.0162122
0.61 	-0.0133119
0.62 	-0.00928893
0.63 	-0.00567646
0.64 	-0.00303003
0.65 	-0.00135909
0.66 	-0.000442966
0.67 	-1.96121e-05
0.68 	0.000126719
0.69 	0.000141746
0.7 	0.000109321
0.71 	7.00435e-05
0.72 	3.90924e-05
0.73 	1.91156e-05
0.74 	7.95846e-06
0.75 	2.52545e-06
0.76 	2.86049e-07
0.77 	-4.07549e-07
0.78 	-4.71971e-07
0.79 	-3.47319e-07
0.8 	-2.09968e-07
0.81 	-1.10976e-07
0.82 	-5.21069e-08
0.83 	-2.15067e-08
0.84 	-7.41771e-09
0.85 	-1.75643e-09
0.86 	1.07461e-10
0.87 	4.90867e-10
0.88 	4.13213e-10
0.89 	2.5853e-10
0.9 	1.38548e-10
0.91 	6.63724e-11
0.92 	2.8781e-11
0.93 	1.12326e-11
0.94 	3.82976e-12
0.95 	1.03771e-12
0.96 	1.34099e-13
0.97 	-8.4098e-14
0.98 	-9.40745e-14
0.99 	-6.15892e-14
1 	-6.15892e-14
